AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;SG_UF_PROGRAMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;ANO_INICIO_PROGRAMA;AN_INICIO_CURSO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA;DS_CLIENTELA_QUADRIENAL_2017
2016;CIÊNCIAS BIOLÓGICAS;IMUNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;9;CIÊNCIAS BIOLÓGICAS III;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12001015034P6;IMUNOLOGIA BÁSICA E APLICADA;GRADUATE PROGRAM IN BASIC AND APPLIED IMMUNOLOGY;AM;MESTRADO/DOUTORADO;4;2009;2009/2014;NÃO;NA;EM FUNCIONAMENTO;19MAR2014:00:00:00;123920;59807;AVALIAÇÃO
2016;MULTIDISCIPLINAR;MATERIAIS;NÃO SE APLICA;NÃO SE APLICA;47;MATERIAIS;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12001015035P2;CIÊNCIA E ENGENHARIA DE MATERIAIS;POST-GRADUATE PROGRAM IN MATERIALS SCIENCE AND ENGINEERING;AM;MESTRADO;3;2009;2009;NÃO;NA;EM FUNCIONAMENTO;26FEB2014:00:00:00;121931;57983;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12001015036P9;PSICOLOGIA;PSYCHOLOGY;AM;MESTRADO;3;2009;2009;NÃO;NA;EM FUNCIONAMENTO;21MAR2013:00:00:00;123671;59563;AVALIAÇÃO
2016;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LETRAS / LINGUÍSTICA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12001015037P5;LETRAS;PPGL;AM;MESTRADO;3;2010;2010;NÃO;NA;EM FUNCIONAMENTO;17MAR2010:00:00:00;121845;57878;AVALIAÇÃO
2016;MULTIDISCIPLINAR;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12001015038P1;BIODIVERSIDADE E BIOTECNOLOGIA - REDE BIONORTE;BIODIVERSITY AND BIOTECHNOLOGY - BIONORTE NETWORK;AM;DOUTORADO;4;2012;2012;SIM;"UNIR;UNIFAP;UNICEUMA;UNEMAT;UFT;UFRR;UFRA;UFPA;UFOPA;UFMT;UFMA;UFAC;UEMA;UEAP;UEA;MPEG;LACEN/RO;INPA;FIOCRUZ/RO;FIOCRUZ;EMBRAPA/CPATU;EMBRAPA-CPAFAP;EMBRAPA-CPAFAC;EMBRAPA;CPQLMD/FIOCRUZ;CPAFRO / RO;CPAF/RR;CENARGEN";EM FUNCIONAMENTO;10AUG2012:00:00:00;124951;60638;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;DOENÇAS INFECCIOSAS E PARASITÁRIAS;16;MEDICINA II;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12001015039P8;CIÊNCIAS DA SAÚDE;HEALTH SCIENCES;AM;MESTRADO;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;26FEB2014:00:00:00;123306;59240;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12001015040P6;ODONTOLOGIA;MASTERS IN DENTISTRY;AM;MESTRADO;3;2012;2012;NÃO;NA;EM FUNCIONAMENTO;06MAR2014:00:00:00;124876;60563;AVALIAÇÃO
2016;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;ITACOATIARA;ACADÊMICO;12001015041P2;CIÊNCIA E TECNOLOGIA PARA RECURSOS AMAZÔNICOS;SCIENCE AND TECHNOLOGY FOR AMAZON RESOURCES;AM;MESTRADO;3;2012;2012;NÃO;NA;EM FUNCIONAMENTO;27SEP2012:00:00:00;122812;58806;AVALIAÇÃO
2016;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12001015042P9;ENSINO DE CIÊNCIAS E MATEMÁTICA;TEACHING SCIENCE AND MATH;AM;MESTRADO;3;2014;2014;NÃO;NA;EM FUNCIONAMENTO;18FEB2014:00:00:00;122823;58817;AVALIAÇÃO
2016;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12001015063P6;ZOOLOGIA;ZOOLOGY;AM;MESTRADO/DOUTORADO;4;2016;2016/2016;SIM;INPA;EM FUNCIONAMENTO;16DEC2015:00:00:00;120682;56793;ACOMPANHAMENTO
2016;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12001015064P2;CIÊNCIAS AMBIENTAIS;ENVIRONMENTAL SCIENCES;AM;MESTRADO;3;2015;2015;NÃO;NA;EM FUNCIONAMENTO;31MAR2015:00:00:00;120586;56697;ACOMPANHAMENTO
2016;CIÊNCIAS DA SAÚDE;MEDICINA;CIRURGIA;NÃO SE APLICA;17;MEDICINA III;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;PROFISSIONAL;12001015065P9;MESTRADO PROFISSIONAL EM CIRURGIA;PROFESSIONAL MASTER'S DEGREE IN SURGERY;AM;MESTRADO PROFISSIONAL;3;2015;2015;NÃO;NA;EM FUNCIONAMENTO;11SEP2015:00:00:00;121588;57656;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;ZOOTECNIA;NÃO SE APLICA;NÃO SE APLICA;23;ZOOTECNIA / RECURSOS PESQUEIROS;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12001015066P5;CIÊNCIA ANIMAL;POST-GRADUATE PROGRAM OF ANIMAL SCIENCE;AM;MESTRADO;3;2016;2016;NÃO;NA;EM FUNCIONAMENTO;21MAR2016:00:00:00;120111;56251;ACOMPANHAMENTO
2016;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;FEDERAL;PÚBLICA;NÃO INFORMADO;NORTE;MANAUS;ACADÊMICO;12002011001P7;CIÊNCIAS BIOLÓGICAS;FRESHWATER BIOLOGY AND INLAND FISHERIES;AM;MESTRADO/DOUTORADO;4;1976;1976/1984;NÃO;NA;EM FUNCIONAMENTO;29OCT2012:00:00:00;123766;59659;AVALIAÇÃO
2016;CIÊNCIAS BIOLÓGICAS;BOTÂNICA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;FEDERAL;PÚBLICA;NÃO INFORMADO;NORTE;MANAUS;ACADÊMICO;12002011002P3;CIÊNCIAS BIOLÓGICAS (BOTÂNICA);GRADUATE PROGRAM IN BOTANY;AM;MESTRADO/DOUTORADO;4;1973;1973/1976;NÃO;NA;EM FUNCIONAMENTO;01JUN2010:00:00:00;121912;57964;AVALIAÇÃO
2016;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;FEDERAL;PÚBLICA;NÃO INFORMADO;NORTE;MANAUS;ACADÊMICO;12002011003P0;BIOLOGIA (ECOLOGIA);GRADUATE PROGRAM IN ECOLOGY;AM;MESTRADO/DOUTORADO;6;1976;1976/1976;NÃO;NA;EM FUNCIONAMENTO;29OCT2012:00:00:00;121242;57330;AVALIAÇÃO
2016;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;FEDERAL;PÚBLICA;NÃO INFORMADO;NORTE;MANAUS;ACADÊMICO;12002011004P6;CIÊNCIAS BIOLÓGICAS (ENTOMOLOGIA);POSGRADUATE PROGRAMA IN ENTOMOLOGY;AM;MESTRADO/DOUTORADO;5;1976;1976/1976;NÃO;NA;EM FUNCIONAMENTO;29OCT2012:00:00:00;123045;58978;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;MANEJO FLORESTAL;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;FEDERAL;PÚBLICA;NÃO INFORMADO;NORTE;MANAUS;ACADÊMICO;12002011006P9;CIÊNCIAS DE FLORESTAS TROPICAIS;TROPICAL FOREST SCIENCE;AM;MESTRADO/DOUTORADO;5;1980;1980/2004;NÃO;NA;EM FUNCIONAMENTO;07AUG2010:00:00:00;122477;58458;AVALIAÇÃO
2016;CIÊNCIAS BIOLÓGICAS;GENÉTICA;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;FEDERAL;PÚBLICA;NÃO INFORMADO;NORTE;MANAUS;ACADÊMICO;12002011009P8;GENÉTICA, CONSERVAÇÃO E BIOLOGIA EVOLUTIVA;GENETICS, CONSERVATION AND EVOLUTIONARY BIOLOGY;AM;MESTRADO/DOUTORADO;4;2003;2003/2003;NÃO;NA;EM FUNCIONAMENTO;11JAN2013:00:00:00;120720;56830;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;FEDERAL;PÚBLICA;NÃO INFORMADO;NORTE;MANAUS;ACADÊMICO;12002011010P6;AGRICULTURA NO TRÓPICO ÚMIDO;AGRICULTURE IN HUMID TROPICS;AM;MESTRADO;3;2002;2002;NÃO;NA;EM FUNCIONAMENTO;07AUG2010:00:00:00;121874;57926;AVALIAÇÃO
2016;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;NÃO SE APLICA;NÃO SE APLICA;5;GEOCIÊNCIAS;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;FEDERAL;PÚBLICA;NÃO INFORMADO;NORTE;MANAUS;ACADÊMICO;12002011011P2;CLIMA E AMBIENTE - INPA - UEA;POST-GRADUATE PROGRAM IN CLIMATE AND ENVIRONMENT - INPA -UEA;AM;MESTRADO/DOUTORADO;4;2007;2007/2007;SIM;UEA;EM FUNCIONAMENTO;18MAR2011:00:00:00;122776;58759;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;CONSERVAÇÃO DA NATUREZA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;FEDERAL;PÚBLICA;NÃO INFORMADO;NORTE;MANAUS;PROFISSIONAL;12002011012P9;GESTÃO DE ÁREAS PROTEGIDAS NA AMAZÔNIA;MANAGEMENT OF PROTECTED AREAS OF THE AMAZON;AM;MESTRADO PROFISSIONAL;3;2010;2010;NÃO;NA;EM FUNCIONAMENTO;30SEP2010:00:00:00;123219;59135;AVALIAÇÃO
2016;MULTIDISCIPLINAR;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;12003018;1812;IFAM;INSTITUTO FEDERAL DE EDUC., CIÊNCIA E TECNOLOGIA DO AMAZONAS;FEDERAL;PÚBLICA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA;NORTE;MANAUS;PROFISSIONAL;12003018001P3;ENSINO TECNOLÓGICO;MASTER IN TECHNOLOGICAL TEACHING;AM;MESTRADO PROFISSIONAL;3;2014;2014;NÃO;NA;EM FUNCIONAMENTO;23AUG2013:00:00:00;121158;57218;AVALIAÇÃO
2016;CIÊNCIAS BIOLÓGICAS;BIOLOGIA GERAL;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;12006017;669;UNINILTON;UNIVERSIDADE NILTON LINS;PARTICULAR;PRIVADA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12006017001P2;BIOLOGIA URBANA;URBAN BIOLOGY;AM;MESTRADO/DOUTORADO;2;2006;2006/2010;NÃO;NA;EM DESATIVACAO;30JUL2014:00:00:00;124824;60517;NÃO
2016;CIÊNCIAS BIOLÓGICAS;BIOLOGIA GERAL;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;12006017;669;UNINILTON;UNIVERSIDADE NILTON LINS;PARTICULAR;PRIVADA;UNIVERSIDADE;NORTE;MANAUS;PROFISSIONAL;12006017002P9;BIOLOGIA URBANA;URBAN BIOLOGY;AM;MESTRADO PROFISSIONAL;2;2005;2005;NÃO;NA;EM DESATIVACAO;30JUL2014:00:00:00;124832;60545;NÃO
2016;CIÊNCIAS AGRÁRIAS;ZOOTECNIA;NÃO SE APLICA;NÃO SE APLICA;23;ZOOTECNIA / RECURSOS PESQUEIROS;12006017;669;UNINILTON;UNIVERSIDADE NILTON LINS;PARTICULAR;PRIVADA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12006017003P5;AQUICULTURA;AQUACULTURE;AM;MESTRADO/DOUTORADO;3;2010;2010/2010;SIM;INPA;EM FUNCIONAMENTO;30JUL2014:00:00:00;125132;60803;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;DOENÇAS INFECCIOSAS E PARASITÁRIAS;16;MEDICINA II;12008010;3172;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12008010001P9;MEDICINA TROPICAL;TROPICAL MEDICINE;AM;MESTRADO/DOUTORADO;5;2002;2002/2006;NÃO;NA;EM FUNCIONAMENTO;12DEC2012:00:00:00;124458;60270;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;12008010;3172;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12008010002P5;DIREITO AMBIENTAL;ENVIRONMENTAL LAW;AM;MESTRADO;3;2003;2003;NÃO;NA;EM FUNCIONAMENTO;04SEP2012:00:00:00;124381;60174;AVALIAÇÃO
2016;MULTIDISCIPLINAR;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;12008010;3172;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12008010003P1;BIOTECNOLOGIA E RECURSOS NATURAIS DA AMAZÔNIA;BIOTECHNOLOGY AND NATURAL RESOURCES OF AMAZON;AM;MESTRADO;3;2003;2003;NÃO;NA;EM FUNCIONAMENTO;28MAY2012:00:00:00;123584;59497;AVALIAÇÃO
2016;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;12008010;3172;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12008010005P4;EDUCAÇÃO EM CIÊNCIAS NA AMAZÔNIA;GRADUATE PROGRAM IN EDUCATION AND TEACHING SCIENCE IN THE AMAZON;AM;MESTRADO;4;2011;2011;NÃO;NA;EM FUNCIONAMENTO;11JAN2013:00:00:00;120049;56190;AVALIAÇÃO
2016;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LETRAS / LINGUÍSTICA;12008010;3172;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;PROFISSIONAL;12008010006P0;LETRAS E ARTES;MASTERS IN LITERATURE AND ARTS;AM;MESTRADO PROFISSIONAL;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;20MAY2013:00:00:00;125189;60864;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;12008010;3172;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;PROFISSIONAL;12008010007P7;SEGURANÇA PÚBLICA, CIDADANIA E DIREITOS HUMANOS;PUBLIC SAFETY, HUMAN RIGHTS AND CITIZENSHIP;AM;MESTRADO PROFISSIONAL;3;2012;2012;NÃO;NA;EM FUNCIONAMENTO;08FEB2013:00:00:00;124888;60575;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;HEMATOLOGIA;16;MEDICINA II;12008010;3172;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12008010008P3;HEMATOLOGIA;POS GRADUATE IN APPLIED SCIENCES HEMATOLOGY;AM;MESTRADO;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;16MAY2013:00:00:00;125004;60663;AVALIAÇÃO
2016;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LETRAS / LINGUÍSTICA;12008010;3172;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12008010039P6;LETRAS E ARTES;MASTERS IN LITERATURE AND ARTS;AM;MESTRADO;3;2015;2015;NÃO;NA;EM FUNCIONAMENTO;22MAY2015:00:00:00;125204;60854;ACOMPANHAMENTO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;12008010;3172;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORTE;MANAUS;ACADÊMICO;12008010070P0;CIÊNCIAS HUMANAS;MASTER IN HUMANITIES AND SOCIAL SCIENCES;AM;MESTRADO;3;2016;2016;NÃO;NA;EM FUNCIONAMENTO;20JUL2016:00:00:00;124705;60399;ACOMPANHAMENTO
2016;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;13001019;789;UFRR;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;BOA VISTA;ACADÊMICO;13001019001P3;RECURSOS NATURAIS;NATURAL RESOURCES;RR;MESTRADO/DOUTORADO;4;2004;2004/2015;NÃO;NA;EM FUNCIONAMENTO;11SEP2013:00:00:00;124010;59910;AVALIAÇÃO
2016;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;13001019;789;UFRR;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;BOA VISTA;ACADÊMICO;13001019002P0;FÍSICA;PHYSICS;RR;MESTRADO;3;2006;2006;NÃO;NA;EM FUNCIONAMENTO;16NOV2010:00:00:00;121872;57924;AVALIAÇÃO
2016;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;13001019;789;UFRR;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;BOA VISTA;ACADÊMICO;13001019003P6;QUIMICA;POSTGRADUATE PROGRAM IN CHEMISTRY;RR;MESTRADO;3;2006;2006;NÃO;NA;EM FUNCIONAMENTO;11JAN2011:00:00:00;121960;57991;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;13001019;789;UFRR;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;BOA VISTA;ACADÊMICO;13001019004P2;AGRONOMIA;GRADUATE PROGRAM IN AGRONOMY;RR;MESTRADO/DOUTORADO;4;2007;2007/2014;NÃO;NA;EM FUNCIONAMENTO;19DEC2013:00:00:00;121530;57598;AVALIAÇÃO
2016;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LETRAS / LINGUÍSTICA;13001019;789;UFRR;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;BOA VISTA;ACADÊMICO;13001019005P9;LETRAS;POS GRADUATION IN LETTER;RR;MESTRADO;3;2010;2010;NÃO;NA;EM FUNCIONAMENTO;12SEP2012:00:00:00;125526;61111;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;13001019;789;UFRR;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;BOA VISTA;ACADÊMICO;13001019006P5;GEOGRAFIA;GRADUATE PROGRAM IN GEOGRAPHY;RR;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;23OCT2012:00:00:00;122853;58852;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;13001019;789;UFRR;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;BOA VISTA;PROFISSIONAL;13001019007P1;CIÊNCIAS DA SAÚDE;GRADUATE PROGRAM IN HEALTH SCIENCES;RR;MESTRADO PROFISSIONAL;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;12SEP2012:00:00:00;125066;60744;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;13001019;789;UFRR;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;BOA VISTA;ACADÊMICO;13001019008P8;SOCIEDADE E FRONTEIRAS;SOCIETY AND BORDERS;RR;MESTRADO;3;2012;2012;NÃO;NA;EM FUNCIONAMENTO;16JAN2013:00:00:00;121604;57667;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;13001019;789;UFRR;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;BOA VISTA;ACADÊMICO;13001019009P4;DESENVOLVIMENTO REGIONAL DA AMAZÔNIA;REGIONAL DEVELOPMENT IN THE AMAZON;RR;MESTRADO;3;2012;2012;NÃO;NA;EM FUNCIONAMENTO;21DEC2012:00:00:00;124411;60210;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;ANTROPOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;13001019;789;UFRR;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;BOA VISTA;ACADÊMICO;13001019039P0;ANTROPOLOGIA SOCIAL;ANTHOPOLOGY;RR;MESTRADO;3;2016;2016;NÃO;NA;EM FUNCIONAMENTO;02MAR2016:00:00:00;122949;58942;ACOMPANHAMENTO
2016;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;13003011;5077;UERR;UNIVERSIDADE ESTADUAL DE RORAIMA;ESTADUAL;PÚBLICA;NÃO INFORMADO;NORTE;BOA VISTA;PROFISSIONAL;13003011001P6;ENSINO DE CIÊNCIAS;SCIENCE EDUCATION;RR;MESTRADO PROFISSIONAL;3;2012;2012;NÃO;NA;EM FUNCIONAMENTO;18JUL2012:00:00:00;123937;59841;AVALIAÇÃO
